Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature.1,AISC_Manual_Label.1,W.1,A.1,d.1,ddet.1,Ht.1,h.1,OD.1,bf.1,bfdet.1,B.1,b.1,ID.1,tw.1,twdet.1,twdet/2.1,tf.1,tfdet.1,t.1,tnom.1,tdes.1,kdes.1,kdet.1,k1.1,x.1,y.1,eo.1,xp.1,yp.1,bf/2tf.1,b/t.1,b/tdes.1,h/tw.1,h/tdes.1,D/t.1,Ix.1,Zx.1,Sx.1,rx.1,Iy.1,Zy.1,Sy.1,ry.1,Iz.1,rz.1,Sz.1,J.1,Cw.1,C.1,Wno.1,Sw1.1,Sw2.1,Sw3.1,Qf.1,Qw.1,ro.1,H.1,tan(α).1,Iw.1,zA.1,zB.1,zC.1,wA.1,wB.1,wC.1,SwA.1,SwB.1,SwC.1,SzA.1,SzB.1,SzC.1,rts.1,ho.1,PA.1,PA2.1,PB.1,PC.1,PD.1,T.1,WGi.1,WGo.1
HSS,HSS16X8X.313,HSS16X8X5/16,–,48.86,13.4,–,–,16,15.1,–,–,–,8,7.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,24.5,–,52,–,451.0,69.4,56.4,5.8,155.0,43.0,38.7,3.4,–,–,–,369,–,70.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X7.9,HSS406.4X203.2X7.9,72.7,8650,–,–,406,384,–,–,–,203,181,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,24.5,–,52,–,188.0,1140.0,924.0,147.0,64.5,705.0,634.0,86.4,–,–,–,154000,–,1150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X8X.250,HSS16X8X1/4,–,39.43,10.8,–,–,16,15.3,–,–,–,8,7.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,31.3,–,65.7,–,368.0,56.4,46.1,5.83,127.0,35.0,31.7,3.42,–,–,–,300,–,57,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X6.4,HSS406.4X203.2X6.4,58.7,6970,–,–,406,389,–,–,–,203,185,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,31.3,–,65.7,–,153.0,924.0,755.0,148.0,52.9,574.0,519.0,86.9,–,–,–,125000,–,934,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.625,HSS16X6X5/8,–,84.84,23.3,–,–,16,14.3,–,–,–,6,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,24.5,–,677.0,111.0,84.6,5.38,141.0,54.7,46.9,2.46,–,–,–,398,–,96.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X15.9,HSS406.4X152.4X15.9,126.0,15000,–,–,406,363,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,24.5,–,282.0,1820.0,1390.0,137.0,58.7,896.0,769.0,62.5,–,–,–,166000,–,1580,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.500,HSS16X6X1/2,–,69.27,19.0,–,–,16,14.6,–,–,–,6,4.61,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,9.9,–,31.4,–,567.0,91.7,70.9,5.46,120.0,45.5,39.9,2.51,–,–,–,333,–,79.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X12.7,HSS406.4X152.4X12.7,103.0,12300,–,–,406,371,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.9,–,31.4,–,236.0,1500.0,1160.0,139.0,49.9,746.0,654.0,63.8,–,–,–,139000,–,1300,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.375,HSS16X6X3/8,–,53.0,14.6,–,–,16,15,–,–,–,6,4.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,14.2,–,42.8,–,445.0,71.1,55.6,5.53,95.3,35.5,31.8,2.56,–,–,–,260,–,61.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X9.5,HSS406.4X152.4X9.5,78.9,9420,–,–,406,381,–,–,–,152,126,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,14.2,–,42.8,–,185.0,1170.0,911.0,140.0,39.7,582.0,521.0,65.0,–,–,–,108000,–,1010,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.313,HSS16X6X5/16,–,44.6,12.2,–,–,16,15.1,–,–,–,6,5.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,17.6,–,52,–,379.0,60.3,47.4,5.57,81.8,30.2,27.3,2.58,–,–,–,222,–,52.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X7.9,HSS406.4X152.4X7.9,66.4,7870,–,–,406,384,–,–,–,152,130,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,17.6,–,52,–,158.0,988.0,777.0,141.0,34.0,495.0,447.0,65.5,–,–,–,92400,–,854,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.250,HSS16X6X1/4,–,36.03,9.9,–,–,16,15.3,–,–,–,6,5.30,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,22.8,–,65.7,–,311.0,49.0,38.8,5.6,67.4,24.7,22.5,2.61,–,–,–,181,–,42.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X6.4,HSS406.4X152.4X6.4,53.6,6390,–,–,406,389,–,–,–,152,135,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,22.8,–,65.7,–,129.0,803.0,636.0,142.0,28.1,405.0,369.0,66.3,–,–,–,75300,–,693,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.188,HSS16X6X3/16,–,27.29,7.46,–,–,16,15.5,–,–,–,6,5.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,31.5,–,89,–,237.0,37.2,29.6,5.64,51.8,18.8,17.3,2.64,–,–,–,138,–,32.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X4.8,HSS406.4X152.4X4.8,40.6,4810,–,–,406,394,–,–,–,152,139,–,–,–,–,–,–,–,4.78,4.42,–,–,–,–,–,–,–,–,–,–,31.5,–,89,–,98.6,610.0,485.0,143.0,21.6,308.0,283.0,67.1,–,–,–,57400,–,526,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.625,HSS16X4X5/8,–,76.33,21.0,–,–,16,14.3,–,–,–,4,2.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,3.88,–,24.5,–,539.0,92.9,67.3,5.06,54.1,32.5,27.0,1.6,–,–,–,174,–,60.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X15.9,HSS406.4X101.6X15.9,113.0,13500,–,–,406,363,–,–,–,102,57.4,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,3.88,–,24.5,–,224.0,1520.0,1100.0,129.0,22.5,533.0,442.0,40.6,–,–,–,72400,–,991,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.500,HSS16X4X1/2,–,62.46,17.2,–,–,16,14.6,–,–,–,4,2.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,5.6,–,31.4,–,455.0,77.3,56.9,5.15,47.0,27.4,23.5,1.65,–,–,–,150,–,50.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X12.7,HSS406.4X101.6X12.7,92.7,11100,–,–,406,371,–,–,–,102,66,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,5.6,–,31.4,–,189.0,1270.0,932.0,131.0,19.6,449.0,385.0,41.9,–,–,–,62400,–,831,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.375,HSS16X4X3/8,–,47.9,13.2,–,–,16,15,–,–,–,4,2.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,8.46,–,42.8,–,360.0,60.2,45.0,5.23,38.3,21.7,19.1,1.71,–,–,–,120,–,39.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X9.5,HSS406.4X101.6X9.5,71.2,8520,–,–,406,381,–,–,–,102,74.9,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,8.46,–,42.8,–,150.0,987.0,737.0,133.0,15.9,356.0,313.0,43.4,–,–,–,49900,–,651,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.313,HSS16X4X5/16,–,40.35,11.1,–,–,16,15.1,–,–,–,4,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,52,–,308.0,51.1,38.5,5.27,33.2,18.5,16.6,1.73,–,–,–,103,–,33.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X7.9,HSS406.4X101.6X7.9,60.0,7160,–,–,406,384,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,52,–,128.0,837.0,631.0,134.0,13.8,303.0,272.0,43.9,–,–,–,42900,–,554,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.250,HSS16X4X1/4,–,32.63,8.96,–,–,16,15.3,–,–,–,4,3.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,65.7,–,253.0,41.7,31.6,5.31,27.7,15.2,13.8,1.76,–,–,–,85.2,–,27.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X6.4,HSS406.4X101.6X6.4,48.6,5780,–,–,406,389,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,65.7,–,105.0,683.0,518.0,135.0,11.5,249.0,226.0,44.7,–,–,–,35500,–,452,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.188,HSS16X4X3/16,–,24.73,6.76,–,–,16,15.5,–,–,–,4,3.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,20,–,89,–,193.0,31.7,24.2,5.35,21.5,11.7,10.8,1.78,–,–,–,65.5,–,21.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X4.8,HSS406.4X101.6X4.8,36.7,4360,–,–,406,394,–,–,–,102,88.4,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,20,–,89,–,80.3,519.0,397.0,136.0,8.95,192.0,177.0,45.2,–,–,–,27300,–,346,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X1,HSS14X14X1,–,168.18,46.4,–,–,14,11.2,–,–,–,14,11.2,–,–,–,–,–,–,–,1,0.93,–,–,–,–,–,–,–,–,–,–,12.1,–,12.1,–,1290.0,224.0,184.0,5.27,1290.0,224.0,184.0,5.27,–,–,–,2130,–,315,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X25.4,HSS355.6X355.6X25.4,250.0,29900,–,–,356,284,–,–,–,356,284,–,–,–,–,–,–,–,25.4,23.6,–,–,–,–,–,–,–,–,–,–,12.1,–,12.1,–,537.0,3670.0,3020.0,134.0,537.0,3670.0,3020.0,134.0,–,–,–,887000,–,5160,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.875,HSS14X14X7/8,–,149.61,41.2,–,–,14,11.6,–,–,–,14,11.6,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,14.3,–,14.3,–,1170.0,201.0,167.0,5.33,1170.0,201.0,167.0,5.33,–,–,–,1910,–,281,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X22.2,HSS355.6X355.6X22.2,223.0,26600,–,–,356,295,–,–,–,356,295,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,14.3,–,14.3,–,487.0,3290.0,2740.0,135.0,487.0,3290.0,2740.0,135.0,–,–,–,795000,–,4610,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.750,HSS14X14X3/4,–,130.33,35.9,–,–,14,11.9,–,–,–,14,11.9,–,–,–,–,–,–,–,0.75,0.698,–,–,–,–,–,–,–,–,–,–,17,–,17,–,1040.0,177.0,149.0,5.38,1040.0,177.0,149.0,5.38,–,–,–,1680,–,246,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X19.0,HSS355.6X355.6X19.0,194.0,23200,–,–,356,302,–,–,–,356,302,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,17,–,17,–,433.0,2900.0,2440.0,137.0,433.0,2900.0,2440.0,137.0,–,–,–,699000,–,4030,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.625,HSS14X14X5/8,–,110.36,30.3,–,–,14,12.3,–,–,–,14,12.3,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,21.1,–,21.1,–,897.0,151.0,128.0,5.44,897.0,151.0,128.0,5.44,–,–,–,1430,–,208,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X15.9,HSS355.6X355.6X15.9,164.0,19500,–,–,356,312,–,–,–,356,312,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,21.1,–,21.1,–,373.0,2470.0,2100.0,138.0,373.0,2470.0,2100.0,138.0,–,–,–,595000,–,3410,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.500,HSS14X14X1/2,–,89.68,24.6,–,–,14,12.6,–,–,–,14,12.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,27.1,–,27.1,–,743.0,124.0,106.0,5.49,743.0,124.0,106.0,5.49,–,–,–,1170,–,170,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X12.7,HSS355.6X355.6X12.7,133.0,15900,–,–,356,320,–,–,–,356,320,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,27.1,–,27.1,–,309.0,2030.0,1740.0,139.0,309.0,2030.0,1740.0,139.0,–,–,–,487000,–,2790,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.375,HSS14X14X3/8,–,68.31,18.7,–,–,14,13,–,–,–,14,13,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,37.1,–,37.1,–,577.0,95.4,82.5,5.55,577.0,95.4,82.5,5.55,–,–,–,900,–,130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X9.5,HSS355.6X355.6X9.5,102.0,12100,–,–,356,330,–,–,–,356,330,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,37.1,–,37.1,–,240.0,1560.0,1350.0,141.0,240.0,1560.0,1350.0,141.0,–,–,–,375000,–,2130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.313,HSS14X14X5/16,–,57.36,15.7,–,–,14,13.1,–,–,–,14,13.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,45.1,–,45.1,–,490.0,80.5,69.9,5.58,490.0,80.5,69.9,5.58,–,–,–,759,–,109,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X7.9,HSS355.6X355.6X7.9,85.3,10100,–,–,356,333,–,–,–,356,333,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,45.1,–,45.1,–,204.0,1320.0,1150.0,142.0,204.0,1320.0,1150.0,142.0,–,–,–,316000,–,1790,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.250,HSS14X14X1/4,–,46.24,12.7,–,–,14,13.3,–,–,–,14,13.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,57.1,–,57.1,–,399.0,65.3,57.0,5.6,399.0,65.3,57.0,5.6,–,–,–,614,–,88.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X6.4,HSS355.6X355.6X6.4,68.8,8190,–,–,356,338,–,–,–,356,338,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,57.1,–,57.1,–,166.0,1070.0,934.0,142.0,166.0,1070.0,934.0,142.0,–,–,–,256000,–,1450,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.625,HSS14X12X5/8,–,101.85,28.0,–,–,14,12.3,–,–,–,12,10.3,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,17.7,–,21.1,–,792.0,135.0,113.0,5.32,624.0,122.0,104.0,4.72,–,–,–,1120,–,177,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X15.9,HSS355.6X304.8X15.9,152.0,18100,–,–,356,312,–,–,–,305,262,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,17.7,–,21.1,–,330.0,2210.0,1850.0,135.0,260.0,2000.0,1700.0,120.0,–,–,–,466000,–,2900,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.500,HSS14X12X1/2,–,82.88,22.8,–,–,14,12.6,–,–,–,12,10.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,22.8,–,27.1,–,658.0,111.0,94.0,5.38,519.0,100.0,86.5,4.78,–,–,–,921,–,145,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X12.7,HSS355.6X304.8X12.7,123.0,14700,–,–,356,320,–,–,–,305,269,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,22.8,–,27.1,–,274.0,1820.0,1540.0,137.0,216.0,1640.0,1420.0,121.0,–,–,–,383000,–,2380,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.375,HSS14X12X3/8,–,63.21,17.3,–,–,14,13,–,–,–,12,11.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,31.4,–,37.1,–,512.0,85.9,73.2,5.43,405.0,77.4,67.4,4.83,–,–,–,708,–,111,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X9.5,HSS355.6X304.8X9.5,94.1,11200,–,–,356,330,–,–,–,305,279,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,31.4,–,37.1,–,213.0,1410.0,1200.0,138.0,169.0,1270.0,1100.0,123.0,–,–,–,295000,–,1820,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.313,HSS14X12X5/16,–,53.11,14.6,–,–,14,13.1,–,–,–,12,11.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,38.2,–,45.1,–,435.0,72.6,62.1,5.46,344.0,65.4,57.3,4.86,–,–,–,598,–,93.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X7.9,HSS355.6X304.8X7.9,79.0,9420,–,–,356,333,–,–,–,305,282,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,38.2,–,45.1,–,181.0,1190.0,1020.0,139.0,143.0,1070.0,939.0,123.0,–,–,–,249000,–,1530,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.250,HSS14X12X1/4,–,42.84,11.8,–,–,14,13.3,–,–,–,12,11.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,48.5,–,57.1,–,354.0,58.9,50.6,5.49,280.0,53.0,46.7,4.88,–,–,–,484,–,75.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X6.4,HSS355.6X304.8X6.4,63.8,7610,–,–,356,338,–,–,–,305,287,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,48.5,–,57.1,–,147.0,965.0,829.0,139.0,117.0,869.0,765.0,124.0,–,–,–,201000,–,1240,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.875,HSS14X10X7/8,–,125.79,34.7,–,–,14,11.6,–,–,–,10,7.56,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,9.29,–,14.2,–,886.0,158.0,127.0,5.05,522.0,125.0,104.0,3.88,–,–,–,1100,–,195,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X22.2,HSS355.6X254X22.2,187.0,22400,–,–,356,295,–,–,–,254,192,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,9.29,–,14.2,–,369.0,2590.0,2080.0,128.0,217.0,2050.0,1700.0,98.6,–,–,–,458000,–,3200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.750,HSS14X10X3/4,–,109.91,30.3,–,–,14,11.9,–,–,–,10,7.91,–,–,–,–,–,–,–,0.75,0.698,–,–,–,–,–,–,–,–,–,–,11.3,–,17.1,–,792.0,140.0,113.0,5.11,468.0,111.0,93.6,3.93,–,–,–,970,–,171,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X19.0,HSS355.6X254X19.0,164.0,19500,–,–,356,302,–,–,–,254,201,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,11.3,–,17.1,–,330.0,2290.0,1850.0,130.0,195.0,1820.0,1530.0,99.8,–,–,–,404000,–,2800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.625,HSS14X10X5/8,–,93.34,25.7,–,–,14,12.3,–,–,–,10,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,21.1,–,687.0,120.0,98.2,5.17,407.0,95.1,81.5,3.98,–,–,–,832,–,146,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X15.9,HSS355.6X254X15.9,139.0,16600,–,–,356,312,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,21.1,–,286.0,1970.0,1610.0,131.0,169.0,1560.0,1340.0,101.0,–,–,–,346000,–,2390,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
