Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature.1,AISC_Manual_Label.1,W.1,A.1,d.1,ddet.1,Ht.1,h.1,OD.1,bf.1,bfdet.1,B.1,b.1,ID.1,tw.1,twdet.1,twdet/2.1,tf.1,tfdet.1,t.1,tnom.1,tdes.1,kdes.1,kdet.1,k1.1,x.1,y.1,eo.1,xp.1,yp.1,bf/2tf.1,b/t.1,b/tdes.1,h/tw.1,h/tdes.1,D/t.1,Ix.1,Zx.1,Sx.1,rx.1,Iy.1,Zy.1,Sy.1,ry.1,Iz.1,rz.1,Sz.1,J.1,Cw.1,C.1,Wno.1,Sw1.1,Sw2.1,Sw3.1,Qf.1,Qw.1,ro.1,H.1,tan(α).1,Iw.1,zA.1,zB.1,zC.1,wA.1,wB.1,wC.1,SwA.1,SwB.1,SwC.1,SzA.1,SzB.1,SzC.1,rts.1,ho.1,PA.1,PA2.1,PB.1,PC.1,PD.1,T.1,WGi.1,WGo.1
2L,2L12X12X1-3/8,2L12X12X1-3/8,–,210.0,62.2,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3.5,–,–,1.3,–,8.7,–,–,–,–,826.0,176.0,97.2,3.64,1590.0,218.0,133.0,5.06,–,–,–,–,–,–,–,–,–,–,–,–,6.84,0.831,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X34.9,2L305X305X34.9,312.0,40100,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,35.1,–,–,–,–,–,–,88.9,–,–,33,–,8.7,–,–,–,–,344.0,2880.0,1590.0,92.5,662.0,3570.0,2180.0,129.0,–,–,–,–,–,–,–,–,–,–,–,–,174,0.831,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-3/8X3/4,2L12X12X1-3/8X3/4,–,210.0,62.2,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3.5,–,–,1.3,–,8.7,–,–,–,–,826.0,176.0,97.2,3.64,1760.0,241.0,142.0,5.32,–,–,–,–,–,–,–,–,–,–,–,–,7.03,0.84,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X34.9X19,2L305X305X34.9X19,312.0,40100,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,35.1,–,–,–,–,–,–,88.9,–,–,33,–,8.7,–,–,–,–,344.0,2880.0,1590.0,92.5,733.0,3950.0,2330.0,135.0,–,–,–,–,–,–,–,–,–,–,–,–,179,0.84,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-3/8X1-1/2,2L12X12X1-3/8X1-1/2,–,210.0,62.2,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3.5,–,–,1.3,–,8.7,–,–,–,–,826.0,176.0,97.2,3.64,1950.0,264.0,153.0,5.6,–,–,–,–,–,–,–,–,–,–,–,–,7.25,0.85,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X34.9X38,2L305X305X34.9X38,312.0,40100,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,35.1,–,–,–,–,–,–,88.9,–,–,33,–,8.7,–,–,–,–,344.0,2880.0,1590.0,92.5,812.0,4330.0,2510.0,142.0,–,–,–,–,–,–,–,–,–,–,–,–,184,0.85,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/4,2L12X12X1-1/4,–,193.0,56.8,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.25,–,–,–,–,–,–,3.45,–,–,1.18,–,9.6,–,–,–,–,762.0,161.0,89.2,3.66,1440.0,196.0,120.0,5.04,–,–,–,–,–,–,–,–,–,–,–,–,6.84,0.829,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X31.8,2L305X305X31.8,287.0,36600,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,31.8,–,–,–,–,–,–,87.6,–,–,30,–,9.6,–,–,–,–,317.0,2640.0,1460.0,93.0,599.0,3210.0,1970.0,128.0,–,–,–,–,–,–,–,–,–,–,–,–,174,0.829,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/4X3/4,2L12X12X1-1/4X3/4,–,193.0,56.8,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.25,–,–,–,–,–,–,3.45,–,–,1.18,–,9.6,–,–,–,–,762.0,161.0,89.2,3.66,1590.0,217.0,128.0,5.29,–,–,–,–,–,–,–,–,–,–,–,–,7.03,0.839,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X31.8X19,2L305X305X31.8X19,287.0,36600,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,31.8,–,–,–,–,–,–,87.6,–,–,30,–,9.6,–,–,–,–,317.0,2640.0,1460.0,93.0,662.0,3560.0,2100.0,134.0,–,–,–,–,–,–,–,–,–,–,–,–,179,0.839,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/4X1-1/2,2L12X12X1-1/4X1-1/2,–,193.0,56.8,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.25,–,–,–,–,–,–,3.45,–,–,1.18,–,9.6,–,–,–,–,762.0,161.0,89.2,3.66,1760.0,239.0,138.0,5.57,–,–,–,–,–,–,–,–,–,–,–,–,7.24,0.848,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X31.8X38,2L305X305X31.8X38,287.0,36600,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,31.8,–,–,–,–,–,–,87.6,–,–,30,–,9.6,–,–,–,–,317.0,2640.0,1460.0,93.0,733.0,3920.0,2260.0,141.0,–,–,–,–,–,–,–,–,–,–,–,–,184,0.848,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/8,2L12X12X1-1/8,–,174.0,51.6,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.13,–,–,–,–,–,–,3.41,–,–,1.08,–,10.6,–,–,–,–,700.0,147.0,81.4,3.68,1300.0,176.0,108.0,5.02,–,–,–,–,–,–,–,–,–,–,–,–,6.85,0.827,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X28.6,2L305X305X28.6,259.0,33300,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,28.7,–,–,–,–,–,–,86.6,–,–,27.4,–,10.6,–,–,–,–,291.0,2410.0,1330.0,93.5,541.0,2880.0,1770.0,128.0,–,–,–,–,–,–,–,–,–,–,–,–,174,0.827,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/8X3/4,2L12X12X1-1/8X3/4,–,174.0,51.6,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.13,–,–,–,–,–,–,3.41,–,–,1.08,–,10.6,–,–,–,–,700.0,147.0,81.4,3.68,1440.0,195.0,116.0,5.28,–,–,–,–,–,–,–,–,–,–,–,–,7.04,0.837,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X28.6X19,2L305X305X28.6X19,259.0,33300,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,28.7,–,–,–,–,–,–,86.6,–,–,27.4,–,10.6,–,–,–,–,291.0,2410.0,1330.0,93.5,599.0,3200.0,1900.0,134.0,–,–,–,–,–,–,–,–,–,–,–,–,179,0.837,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1-1/8X1-1/2,2L12X12X1-1/8X1-1/2,–,174.0,51.6,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1.13,–,–,–,–,–,–,3.41,–,–,1.08,–,10.6,–,–,–,–,700.0,147.0,81.4,3.68,1590.0,215.0,125.0,5.55,–,–,–,–,–,–,–,–,–,–,–,–,7.24,0.846,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X28.6X38,2L305X305X28.6X38,259.0,33300,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,28.7,–,–,–,–,–,–,86.6,–,–,27.4,–,10.6,–,–,–,–,291.0,2410.0,1330.0,93.5,662.0,3520.0,2050.0,141.0,–,–,–,–,–,–,–,–,–,–,–,–,184,0.846,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1,2L12X12X1,–,156.0,46.0,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1,–,–,–,–,–,–,3.36,–,–,0.958,–,12,–,–,–,–,630.0,132.0,73.0,3.7,1150.0,155.0,95.8,5.0,–,–,–,–,–,–,–,–,–,–,–,–,6.85,0.826,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X25.4,2L305X305X25.4,232.0,29700,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,25.4,–,–,–,–,–,–,85.3,–,–,24.3,–,12,–,–,–,–,262.0,2160.0,1200.0,94.0,479.0,2540.0,1570.0,127.0,–,–,–,–,–,–,–,–,–,–,–,–,174,0.826,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1X3/4,2L12X12X1X3/4,–,156.0,46.0,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1,–,–,–,–,–,–,3.36,–,–,0.958,–,12,–,–,–,–,630.0,132.0,73.0,3.7,1270.0,172.0,103.0,5.25,–,–,–,–,–,–,–,–,–,–,–,–,7.03,0.834,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X25.4X19,2L305X305X25.4X19,232.0,29700,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,25.4,–,–,–,–,–,–,85.3,–,–,24.3,–,12,–,–,–,–,262.0,2160.0,1200.0,94.0,529.0,2820.0,1690.0,133.0,–,–,–,–,–,–,–,–,–,–,–,–,179,0.834,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L12X12X1X1-1/2,2L12X12X1X1-1/2,–,156.0,46.0,12,–,–,–,–,–,–,–,12,–,–,–,–,–,–,1,–,–,–,–,–,–,3.36,–,–,0.958,–,12,–,–,–,–,630.0,132.0,73.0,3.7,1410.0,189.0,111.0,5.54,–,–,–,–,–,–,–,–,–,–,–,–,7.25,0.844,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L305X305X25.4X38,2L305X305X25.4X38,232.0,29700,305,–,–,–,–,–,–,–,305,–,–,–,–,–,–,25.4,–,–,–,–,–,–,85.3,–,–,24.3,–,12,–,–,–,–,262.0,2160.0,1200.0,94.0,587.0,3100.0,1820.0,141.0,–,–,–,–,–,–,–,–,–,–,–,–,184,0.844,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-3/8,2L10X10X1-3/8,–,174.0,51.2,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3,–,–,1.28,–,7.25,–,–,–,–,462.0,120.0,66.0,3.0,923.0,154.0,92.3,4.25,–,–,–,–,–,–,–,–,–,–,–,–,5.69,0.835,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X34.9,2L254X254X34.9,259.0,33000,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,35.1,–,–,–,–,–,–,76.2,–,–,32.5,–,7.25,–,–,–,–,192.0,1970.0,1080.0,76.2,384.0,2520.0,1510.0,108.0,–,–,–,–,–,–,–,–,–,–,–,–,145,0.835,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-3/8X3/4,2L10X10X1-3/8X3/4,–,174.0,51.2,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3,–,–,1.28,–,7.25,–,–,–,–,462.0,120.0,66.0,3.0,1050.0,173.0,101.0,4.53,–,–,–,–,–,–,–,–,–,–,–,–,5.9,0.847,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X34.9X19,2L254X254X34.9X19,259.0,33000,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,35.1,–,–,–,–,–,–,76.2,–,–,32.5,–,7.25,–,–,–,–,192.0,1970.0,1080.0,76.2,437.0,2840.0,1660.0,115.0,–,–,–,–,–,–,–,–,–,–,–,–,150,0.847,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-3/8X1-1/2,2L10X10X1-3/8X1-1/2,–,174.0,51.2,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.38,–,–,–,–,–,–,3,–,–,1.28,–,7.25,–,–,–,–,462.0,120.0,66.0,3.0,1180.0,192.0,110.0,4.8,–,–,–,–,–,–,–,–,–,–,–,–,6.12,0.858,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X34.9X38,2L254X254X34.9X38,259.0,33000,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,35.1,–,–,–,–,–,–,76.2,–,–,32.5,–,7.25,–,–,–,–,192.0,1970.0,1080.0,76.2,491.0,3150.0,1800.0,122.0,–,–,–,–,–,–,–,–,–,–,–,–,155,0.858,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/4,2L10X10X1-1/4,–,160.0,46.8,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.25,–,–,–,–,–,–,2.95,–,–,1.17,–,8,–,–,–,–,426.0,110.0,60.4,3.02,833.0,138.0,83.3,4.22,–,–,–,–,–,–,–,–,–,–,–,–,5.68,0.832,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X31.8,2L254X254X31.8,238.0,30200,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,31.8,–,–,–,–,–,–,74.9,–,–,29.7,–,8,–,–,–,–,177.0,1800.0,990.0,76.7,347.0,2260.0,1370.0,107.0,–,–,–,–,–,–,–,–,–,–,–,–,144,0.832,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/4X3/4,2L10X10X1-1/4X3/4,–,160.0,46.8,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.25,–,–,–,–,–,–,2.95,–,–,1.17,–,8,–,–,–,–,426.0,110.0,60.4,3.02,943.0,156.0,90.9,4.49,–,–,–,–,–,–,–,–,–,–,–,–,5.89,0.844,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X31.8X19,2L254X254X31.8X19,238.0,30200,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,31.8,–,–,–,–,–,–,74.9,–,–,29.7,–,8,–,–,–,–,177.0,1800.0,990.0,76.7,392.0,2560.0,1490.0,114.0,–,–,–,–,–,–,–,–,–,–,–,–,150,0.844,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/4X1-1/2,2L10X10X1-1/4X1-1/2,–,160.0,46.8,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.25,–,–,–,–,–,–,2.95,–,–,1.17,–,8,–,–,–,–,426.0,110.0,60.4,3.02,1070.0,173.0,99.5,4.78,–,–,–,–,–,–,–,–,–,–,–,–,6.11,0.855,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X31.8X38,2L254X254X31.8X38,238.0,30200,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,31.8,–,–,–,–,–,–,74.9,–,–,29.7,–,8,–,–,–,–,177.0,1800.0,990.0,76.7,445.0,2840.0,1630.0,121.0,–,–,–,–,–,–,–,–,–,–,–,–,155,0.855,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/8,2L10X10X1-1/8,–,145.0,42.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.13,–,–,–,–,–,–,2.9,–,–,1.07,–,8.85,–,–,–,–,392.0,100.0,55.2,3.03,750.0,124.0,75.0,4.2,–,–,–,–,–,–,–,–,–,–,–,–,5.68,0.831,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X28.6,2L254X254X28.6,216.0,27500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,28.7,–,–,–,–,–,–,73.7,–,–,27.2,–,8.85,–,–,–,–,163.0,1640.0,905.0,77.0,312.0,2030.0,1230.0,107.0,–,–,–,–,–,–,–,–,–,–,–,–,144,0.831,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/8X3/4,2L10X10X1-1/8X3/4,–,145.0,42.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.13,–,–,–,–,–,–,2.9,–,–,1.07,–,8.85,–,–,–,–,392.0,100.0,55.2,3.03,849.0,140.0,81.8,4.46,–,–,–,–,–,–,–,–,–,–,–,–,5.88,0.842,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X28.6X19,2L254X254X28.6X19,216.0,27500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,28.7,–,–,–,–,–,–,73.7,–,–,27.2,–,8.85,–,–,–,–,163.0,1640.0,905.0,77.0,353.0,2290.0,1340.0,113.0,–,–,–,–,–,–,–,–,–,–,–,–,149,0.842,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1-1/8X1-1/2,2L10X10X1-1/8X1-1/2,–,145.0,42.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1.13,–,–,–,–,–,–,2.9,–,–,1.07,–,8.85,–,–,–,–,392.0,100.0,55.2,3.03,960.0,155.0,89.3,4.75,–,–,–,–,–,–,–,–,–,–,–,–,6.1,0.853,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X28.6X38,2L254X254X28.6X38,216.0,27500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,28.7,–,–,–,–,–,–,73.7,–,–,27.2,–,8.85,–,–,–,–,163.0,1640.0,905.0,77.0,400.0,2540.0,1460.0,121.0,–,–,–,–,–,–,–,–,–,–,–,–,155,0.853,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1,2L10X10X1,–,129.0,38.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1,–,–,–,–,–,–,2.86,–,–,0.95,–,10,–,–,–,–,354.0,90.0,49.6,3.05,665.0,109.0,66.5,4.18,–,–,–,–,–,–,–,–,–,–,–,–,5.69,0.828,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X25.4,2L254X254X25.4,192.0,24500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,25.4,–,–,–,–,–,–,72.6,–,–,24.1,–,10,–,–,–,–,147.0,1480.0,813.0,77.5,277.0,1790.0,1090.0,106.0,–,–,–,–,–,–,–,–,–,–,–,–,145,0.828,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1X3/4,2L10X10X1X3/4,–,129.0,38.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1,–,–,–,–,–,–,2.86,–,–,0.95,–,10,–,–,–,–,354.0,90.0,49.6,3.05,752.0,123.0,72.5,4.45,–,–,–,–,–,–,–,–,–,–,–,–,5.89,0.839,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X25.4X19,2L254X254X25.4X19,192.0,24500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,25.4,–,–,–,–,–,–,72.6,–,–,24.1,–,10,–,–,–,–,147.0,1480.0,813.0,77.5,313.0,2020.0,1190.0,113.0,–,–,–,–,–,–,–,–,–,–,–,–,150,0.839,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X1X1-1/2,2L10X10X1X1-1/2,–,129.0,38.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,1,–,–,–,–,–,–,2.86,–,–,0.95,–,10,–,–,–,–,354.0,90.0,49.6,3.05,849.0,137.0,79.0,4.73,–,–,–,–,–,–,–,–,–,–,–,–,6.1,0.85,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X25.4X38,2L254X254X25.4X38,192.0,24500,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,25.4,–,–,–,–,–,–,72.6,–,–,24.1,–,10,–,–,–,–,147.0,1480.0,813.0,77.5,353.0,2250.0,1290.0,120.0,–,–,–,–,–,–,–,–,–,–,–,–,155,0.85,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X7/8,2L10X10X7/8,–,114.0,33.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.875,–,–,–,–,–,–,2.8,–,–,0.84,–,11.4,–,–,–,–,316.0,79.8,43.8,3.07,579.0,94.1,57.9,4.15,–,–,–,–,–,–,–,–,–,–,–,–,5.68,0.827,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X22.2,2L254X254X22.2,170.0,21700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,22.2,–,–,–,–,–,–,71.1,–,–,21.3,–,11.4,–,–,–,–,132.0,1310.0,718.0,78.0,241.0,1540.0,949.0,105.0,–,–,–,–,–,–,–,–,–,–,–,–,144,0.827,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X7/8X3/4,2L10X10X7/8X3/4,–,114.0,33.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.875,–,–,–,–,–,–,2.8,–,–,0.84,–,11.4,–,–,–,–,316.0,79.8,43.8,3.07,655.0,107.0,63.1,4.42,–,–,–,–,–,–,–,–,–,–,–,–,5.87,0.838,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X22.2X19,2L254X254X22.2X19,170.0,21700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,22.2,–,–,–,–,–,–,71.1,–,–,21.3,–,11.4,–,–,–,–,132.0,1310.0,718.0,78.0,273.0,1750.0,1030.0,112.0,–,–,–,–,–,–,–,–,–,–,–,–,149,0.838,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X7/8X1-1/2,2L10X10X7/8X1-1/2,–,114.0,33.6,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.875,–,–,–,–,–,–,2.8,–,–,0.84,–,11.4,–,–,–,–,316.0,79.8,43.8,3.07,739.0,119.0,68.7,4.69,–,–,–,–,–,–,–,–,–,–,–,–,6.08,0.849,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X22.2X38,2L254X254X22.2X38,170.0,21700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,22.2,–,–,–,–,–,–,71.1,–,–,21.3,–,11.4,–,–,–,–,132.0,1310.0,718.0,78.0,308.0,1950.0,1130.0,119.0,–,–,–,–,–,–,–,–,–,–,–,–,154,0.849,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X3/4,2L10X10X3/4,–,98.2,29.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.75,–,–,–,–,–,–,2.76,–,–,0.725,–,13.3,–,–,–,–,278.0,69.2,38.4,3.1,499.0,80.0,49.9,4.15,–,–,–,–,–,–,–,–,–,–,–,–,5.7,0.825,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X19,2L254X254X19,146.0,18700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,19.1,–,–,–,–,–,–,70.1,–,–,18.4,–,13.3,–,–,–,–,116.0,1130.0,629.0,78.7,208.0,1310.0,818.0,105.0,–,–,–,–,–,–,–,–,–,–,–,–,145,0.825,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X3/4X3/4,2L10X10X3/4X3/4,–,98.2,29.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.75,–,–,–,–,–,–,2.76,–,–,0.725,–,13.3,–,–,–,–,278.0,69.2,38.4,3.1,563.0,90.9,54.3,4.41,–,–,–,–,–,–,–,–,–,–,–,–,5.89,0.836,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X19X19,2L254X254X19X19,146.0,18700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,19.1,–,–,–,–,–,–,70.1,–,–,18.4,–,13.3,–,–,–,–,116.0,1130.0,629.0,78.7,234.0,1490.0,890.0,112.0,–,–,–,–,–,–,–,–,–,–,–,–,150,0.836,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L10X10X3/4X1-1/2,2L10X10X3/4X1-1/2,–,98.2,29.0,10,–,–,–,–,–,–,–,10,–,–,–,–,–,–,0.75,–,–,–,–,–,–,2.76,–,–,0.725,–,13.3,–,–,–,–,278.0,69.2,38.4,3.1,635.0,102.0,59.1,4.68,–,–,–,–,–,–,–,–,–,–,–,–,6.1,0.847,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L254X254X19X38,2L254X254X19X38,146.0,18700,254,–,–,–,–,–,–,–,254,–,–,–,–,–,–,19.1,–,–,–,–,–,–,70.1,–,–,18.4,–,13.3,–,–,–,–,116.0,1130.0,629.0,78.7,264.0,1670.0,969.0,119.0,–,–,–,–,–,–,–,–,–,–,–,–,155,0.847,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
